ID,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7
3381.0,-1362.5567802044764,480.1598997111418,1046.051233072715,227.41309522791133,-342.1701096732933,-568.4314600818672,202.04483897927224
7163.0,-63.477401590485684,-275.3790935611709,114.47404010169623,84.07553275269272,-27.27376494135077,68.0039448248673,136.85574875157468
394.0,19.552584670793358,384.9365998382695,275.571648325243,-614.5058523538437,18.290732065585168,432.5788387810601,69.55231643204479
380.0,759.9393041235267,111.6779656590938,309.36179001031604,47.098876909978586,-75.34468661221808,12.010912493697429,4.117569044572155
9126.0,79.9260351369248,92.2660393511874,-264.8282217314219,-330.8429097617884,-97.89353168685477,-150.6749853787723,-205.32612423384558
4833.0,-682.3778970151342,-56.18728179261211,906.2069601473808,492.818573836203,346.02994101135215,-2.3644583813033195,-37.334296858075604
3942.0,256.56715324910425,41.5638057128355,730.5889290007483,-77.92865178482617,-62.79292473779747,15.454242419693692,-45.201347637748064
7080.0,154.08931902588054,2895.2435950440504,21.473344978184972,-161.1245332084158,179.57785407838705,76.1313163870667,254.06495409728333
7413.0,-254.72170902991635,3.3449157354366594,-1262.335762268097,622.9237144690275,3.0469389141548335,-15.632399461184367,-120.18088568844813
9969.0,-96.08697253659096,806.8511941056527,1231.5605201099079,1768.6317189294143,281.89505537466937,-115.60613460395517,52.11129341529802
3375.0,92.35732214431759,-460.02210629458915,1460.5609785213228,253.99426180985589,-66.50166669509615,-74.76263476907421,-39.69260195234055
